date,disp
2023-05-01T00:00:00Z,0.04796109038743369
2023-05-01T01:00:00Z,0.15998407306609813
2023-05-01T02:00:00Z,0.31765681304869053
2023-05-01T03:00:00Z,0.12795791583144872
2023-05-01T04:00:00Z,0.30973570610833584
2023-05-01T05:00:00Z,0.687164354614568
2023-05-01T06:00:00Z,0.39533997535584936
2023-05-01T07:00:00Z,0.788214344592524
2023-05-01T08:00:00Z,0.7770871293880423
2023-05-01T09:00:00Z,0.19790477095197256
2023-05-01T10:00:00Z,0.6471667967012409
2023-05-01T11:00:00Z,0.819483072489213
2023-05-01T12:00:00Z,1.0991042939953815
2023-05-01T13:00:00Z,0.8934049244346898
2023-05-01T14:00:00Z,0.9868516283978448
2023-05-01T15:00:00Z,0.9873854557044338
2023-05-01T16:00:00Z,1.1397721214300773
2023-05-01T17:00:00Z,1.3957012708373422
2023-05-01T18:00:00Z,1.2766400811709522
2023-05-01T19:00:00Z,1.5126794835458748
2023-05-01T20:00:00Z,1.3620175427046135
2023-05-01T21:00:00Z,1.5379834213852193
2023-05-01T22:00:00Z,1.7040692822833838
2023-05-01T23:00:00Z,1.7335772201427846
2023-05-02T00:00:00Z,1.7965506662655404
2023-05-02T01:00:00Z,1.6049919666257297
2023-05-02T02:00:00Z,1.8809130988315625
2023-05-02T03:00:00Z,1.7337030216637488
2023-05-02T04:00:00Z,1.3217430936477839
2023-05-02T05:00:00Z,1.622909985489547
2023-05-02T06:00:00Z,2.0320957340084784
2023-05-02T07:00:00Z,2.0329020533157798
2023-05-02T08:00:00Z,2.0156873079266338
2023-05-02T09:00:00Z,1.7770497729064036
2023-05-02T10:00:00Z,1.8925789879509984
2023-05-02T11:00:00Z,1.731373538148928
2023-05-02T12:00:00Z,2.269918065045755
2023-05-02T13:00:00Z,1.9640833897936623
2023-05-02T14:00:00Z,1.7326089925600523
2023-05-02T15:00:00Z,2.137768485308796
2023-05-02T16:00:00Z,1.724904085712171
2023-05-02T17:00:00Z,1.7260633037376873
2023-05-02T18:00:00Z,2.2464746531887694
2023-05-02T19:00:00Z,2.1034413061858457
2023-05-02T20:00:00Z,1.6267430126161861
2023-05-02T21:00:00Z,2.0705701171370965
2023-05-02T22:00:00Z,1.7172691207395139
2023-05-02T23:00:00Z,1.9422054150252108
2023-05-03T00:00:00Z,2.298481071404595
2023-05-03T01:00:00Z,2.299288239914139
2023-05-03T02:00:00Z,2.2182668556139884
2023-05-03T03:00:00Z,2.4393861664325742
2023-05-03T04:00:00Z,2.335131196897694
2023-05-03T05:00:00Z,2.228022950974353
2023-05-03T06:00:00Z,2.212288216760843
2023-05-03T07:00:00Z,1.9231956914757087
2023-05-03T08:00:00Z,1.982267424303188
2023-05-03T09:00:00Z,2.280353050665675
2023-05-03T10:00:00Z,2.1568550157866873
2023-05-03T11:00:00Z,2.4055262215991577
2023-05-03T12:00:00Z,2.060183782926179
2023-05-03T13:00:00Z,2.651659481399526
2023-05-03T14:00:00Z,2.294514338822989
2023-05-03T15:00:00Z,2.487878439122134
2023-05-03T16:00:00Z,2.438206963436832
2023-05-03T17:00:00Z,2.1114165602433106
2023-05-03T18:00:00Z,2.5234509548182964
2023-05-03T19:00:00Z,2.627248749916465
2023-05-03T20:00:00Z,2.4907050998890847
2023-05-03T21:00:00Z,2.769756872632172
2023-05-03T22:00:00Z,2.7945462071707095
2023-05-03T23:00:00Z,2.39105116818063
2023-05-04T00:00:00Z,2.911806224653369
2023-05-04T01:00:00Z,2.8338496144692114
2023-05-04T02:00:00Z,2.906745834628262
2023-05-04T03:00:00Z,2.1360767406877503
2023-05-04T04:00:00Z,2.5804677832080403
2023-05-04T05:00:00Z,3.0916737206543483
2023-05-04T06:00:00Z,2.581095583424288
2023-05-04T07:00:00Z,2.3644084337290194
2023-05-04T08:00:00Z,3.1850614763241865
2023-05-04T09:00:00Z,2.9825527876101985
2023-05-04T10:00:00Z,3.2260791164171447
2023-05-04T11:00:00Z,2.7486386694696376
2023-05-04T12:00:00Z,2.865863596297919
2023-05-04T13:00:00Z,2.6630029213459827
2023-05-04T14:00:00Z,2.9841805346850854
2023-05-04T15:00:00Z,3.044007229905569
2023-05-04T16:00:00Z,3.1558758562707743
2023-05-04T17:00:00Z,2.870641718623931
2023-05-04T18:00:00Z,2.462909420543254
2023-05-04T19:00:00Z,2.8144869111771293
2023-05-04T20:00:00Z,2.7422366804783085
2023-05-04T21:00:00Z,3.0181288398226576
2023-05-04T22:00:00Z,3.1907321660222094
2023-05-04T23:00:00Z,3.339762983816519
2023-05-05T00:00:00Z,2.9234039872737014
2023-05-05T01:00:00Z,3.4343697266257456
2023-05-05T02:00:00Z,3.225928009310117
2023-05-05T03:00:00Z,3.7234225601471906
2023-05-05T04:00:00Z,3.140673823766988
2023-05-05T05:00:00Z,3.36687141746587
2023-05-05T06:00:00Z,3.2577464143716335
2023-05-05T07:00:00Z,3.4866321750699334
2023-05-05T08:00:00Z,3.8077189102924236
2023-05-05T09:00:00Z,3.360179805905985
2023-05-05T10:00:00Z,3.5626651397402713
2023-05-05T11:00:00Z,3.8160193710332972
2023-05-05T12:00:00Z,3.86491096017161
2023-05-05T13:00:00Z,4.291912069491519
2023-05-05T14:00:00Z,3.996151985058607
2023-05-05T15:00:00Z,3.717284551928452
2023-05-05T16:00:00Z,4.271644673925479
2023-05-05T17:00:00Z,4.369638500899743
2023-05-05T18:00:00Z,3.8386219904068044
2023-05-05T19:00:00Z,3.8410812727153605
2023-05-05T20:00:00Z,4.034061797501981
2023-05-05T21:00:00Z,4.257981746520706
2023-05-05T22:00:00Z,4.149188957613179
2023-05-05T23:00:00Z,4.058186954752885
2023-05-06T00:00:00Z,4.322919576406912
2023-05-06T01:00:00Z,4.038765808471271
2023-05-06T02:00:00Z,4.563796373051976
2023-05-06T03:00:00Z,4.1849496904971675
2023-05-06T04:00:00Z,4.244995503814673
2023-05-06T05:00:00Z,4.265619629157192
2023-05-06T06:00:00Z,3.561672545109686
2023-05-06T07:00:00Z,4.393655353444695
2023-05-06T08:00:00Z,4.515776207961689
2023-05-06T09:00:00Z,4.164126031457748
2023-05-06T10:00:00Z,4.159692215760033
2023-05-06T11:00:00Z,3.81683184408407
2023-05-06T12:00:00Z,4.063563908410146
2023-05-06T13:00:00Z,4.347925857939912
2023-05-06T14:00:00Z,4.097525765931874
2023-05-06T15:00:00Z,4.160703541167337
2023-05-06T16:00:00Z,4.112151468320724
2023-05-06T17:00:00Z,4.411495241990824
2023-05-06T18:00:00Z,4.220544966301067
2023-05-06T19:00:00Z,3.902811550488663
2023-05-06T20:00:00Z,3.71412047453778
2023-05-06T21:00:00Z,3.7911473270649045
2023-05-06T22:00:00Z,4.270541408479157
2023-05-06T23:00:00Z,4.09962858819179
2023-05-07T00:00:00Z,3.827648081204498
2023-05-07T01:00:00Z,4.06363401058613
2023-05-07T02:00:00Z,4.225409093243443
2023-05-07T03:00:00Z,3.753888761171166
2023-05-07T04:00:00Z,4.001074492548512
2023-05-07T05:00:00Z,4.313295238333288
2023-05-07T06:00:00Z,4.462498719464415
2023-05-07T07:00:00Z,4.06572369957302
2023-05-07T08:00:00Z,4.480344719313241
2023-05-07T09:00:00Z,4.094816612698546
2023-05-07T10:00:00Z,4.163369326658545
2023-05-07T11:00:00Z,4.675681622721105
2023-05-07T12:00:00Z,4.880742124726174
2023-05-07T13:00:00Z,4.424246660044115
2023-05-07T14:00:00Z,4.413421349899927
2023-05-07T15:00:00Z,4.355477010367178
2023-05-07T16:00:00Z,4.788798377529111
2023-05-07T17:00:00Z,4.949290899703933
2023-05-07T18:00:00Z,5.034550535122795
2023-05-07T19:00:00Z,4.764409077140159
2023-05-07T20:00:00Z,5.124744564004585
2023-05-07T21:00:00Z,4.917217012699445
2023-05-07T22:00:00Z,4.887833153424344
2023-05-07T23:00:00Z,5.054285431342056
2023-05-08T00:00:00Z,5.115038701080699
2023-05-08T01:00:00Z,4.720379673899467
2023-05-08T02:00:00Z,5.436468782724806
2023-05-08T03:00:00Z,5.420151026323435
2023-05-08T04:00:00Z,5.363317900578874
2023-05-08T05:00:00Z,5.564718113092345
2023-05-08T06:00:00Z,5.605566851560396
2023-05-08T07:00:00Z,5.328174596995886
2023-05-08T08:00:00Z,5.9370586884168715
2023-05-08T09:00:00Z,5.812264134755093
2023-05-08T10:00:00Z,5.39481943836953
2023-05-08T11:00:00Z,5.363497797294223
2023-05-08T12:00:00Z,5.581198935361987
2023-05-08T13:00:00Z,4.920920581728094
2023-05-08T14:00:00Z,5.498550700336593
2023-05-08T15:00:00Z,5.674625634477567
2023-05-08T16:00:00Z,5.586549150942521
2023-05-08T17:00:00Z,6.271226444901922
2023-05-08T18:00:00Z,5.60102186130109
2023-05-08T19:00:00Z,5.730476760315186
2023-05-08T20:00:00Z,5.942568722208982
2023-05-08T21:00:00Z,6.018173477319873
2023-05-08T22:00:00Z,5.949864735785024
2023-05-08T23:00:00Z,6.121231755792293
2023-05-09T00:00:00Z,5.713097843232892
2023-05-09T01:00:00Z,6.028685042966068
2023-05-09T02:00:00Z,6.308264742536667
2023-05-09T03:00:00Z,5.904458407874311
2023-05-09T04:00:00Z,5.703032311397668
2023-05-09T05:00:00Z,5.7424851458729895
2023-05-09T06:00:00Z,6.468887881941927
2023-05-09T07:00:00Z,6.22258077460144
2023-05-09T08:00:00Z,5.755347717119008
2023-05-09T09:00:00Z,6.319025766752291
2023-05-09T10:00:00Z,6.627607402440452
2023-05-09T11:00:00Z,6.2097510301576815
2023-05-09T12:00:00Z,5.9025432703859915
2023-05-09T13:00:00Z,6.360939616194594
2023-05-09T14:00:00Z,5.950152446092085
2023-05-09T15:00:00Z,6.32727275562537
2023-05-09T16:00:00Z,6.344803403867413
2023-05-09T17:00:00Z,5.99353565250423
2023-05-09T18:00:00Z,6.077543565037903
2023-05-09T19:00:00Z,6.184523822925287
2023-05-09T20:00:00Z,5.832527841488421
2023-05-09T21:00:00Z,6.1827626664977045
2023-05-09T22:00:00Z,6.463009441508294
2023-05-09T23:00:00Z,6.3679177017720106
2023-05-10T00:00:00Z,6.540885257307748
2023-05-10T01:00:00Z,6.268089569009431
2023-05-10T02:00:00Z,5.924835540585238
2023-05-10T03:00:00Z,6.596261474754538
2023-05-10T04:00:00Z,6.163539061280492
2023-05-10T05:00:00Z,6.5329221160672155
2023-05-10T06:00:00Z,6.4582058728275475
2023-05-10T07:00:00Z,6.601418017780514
